"","city","year","origintime","magnitude","depth"
"1206","Wellington","2016",2016-11-15 20:21:40,4.159643829,6.997711182
"1207","Wellington","2016",2016-11-15 19:53:02,4.743873903,8.822173119
"1208","Wellington","2016",2016-11-15 19:18:54,4.128785613,12.03287792
"1209","Wellington","2016",2016-11-15 19:03:58,4.710581905,11.70079231
"1210","Wellington","2016",2016-11-15 15:15:56,4.400438287,9.681557655
"1211","Wellington","2016",2016-11-15 15:07:19,4.18976039,5.738389015
"1212","Wellington","2016",2016-11-15 13:52:03,4.763905394,11.55106449
"1213","Wellington","2016",2016-11-15 12:56:35,4.039484937,10.91258049
"1214","Wellington","2016",2016-11-15 12:12:05,4.04307936,10.24896908
"1215","Wellington","2016",2016-11-15 09:10:03,4.108379783,10.23039818
"1216","Wellington","2016",2016-11-15 08:42:13,4.616904549,7.120433331
"1217","Wellington","2016",2016-11-15 07:12:26,4.731787607,9.750073433
"1218","Wellington","2016",2016-11-15 06:09:35,4.366682673,11.11373329
"1219","Wellington","2016",2016-11-15 04:04:43,4.297778929,11.07157421
"1220","Wellington","2016",2016-11-15 02:23:05,4.328142325,10.66363907
"1221","Wellington","2016",2016-11-15 01:47:53,4.496065056,8.526032448
"1222","Wellington","2016",2016-11-15 01:43:52,5.173879193,6.481728554
"1223","Wellington","2016",2016-11-15 01:36:35,4.063238555,5
"1224","Wellington","2016",2016-11-15 01:34:45,5.817842039,5.816515923
"1225","Wellington","2016",2016-11-14 20:08:39,4.140259147,5
"1226","Wellington","2016",2016-11-14 18:58:24,4.337666537,7.59950161
"1227","Wellington","2016",2016-11-14 15:22:39,4.713109806,10.86295986
"1228","Wellington","2016",2016-11-14 15:22:18,4.559721032,12
"1229","Wellington","2016",2016-11-14 14:38:20,4.035877296,12
"1230","Wellington","2016",2016-11-14 14:24:10,4.088587992,0.573905468
"1231","Wellington","2016",2016-11-14 14:00:34,4.030654548,39.64330292
"1232","Wellington","2016",2016-11-14 13:50:50,4.678186303,12.57973957
"1233","Wellington","2016",2016-11-14 13:26:11,4.292119026,16.05687714
"1234","Wellington","2016",2016-11-14 13:21:06,4.52710259,9.028079033
"1235","Wellington","2016",2016-11-14 12:43:44,4.073765562,7.761336803
"1236","Wellington","2016",2016-11-14 11:59:43,4.343028484,9.798614502
"1237","Wellington","2016",2016-11-14 11:30:36,4.374910561,8.713629723
"1238","Wellington","2016",2016-11-14 11:27:55,4.49465852,5
"1239","Wellington","2016",2016-11-14 11:16:42,5.024858926,7.950045109
"1240","Wellington","2016",2016-11-14 11:14:20,4.839725387,6.381960869
"1241","Wellington","2016",2016-11-14 10:14:31,4.010616249,11.63610744
"1242","Wellington","2016",2016-11-14 08:40:02,4.21806309,12.15611649
"1243","Wellington","2016",2016-11-14 07:43:28,4.252121907,6.923217773
"1244","Wellington","2016",2016-11-14 07:34:32,4.435780027,5
"1245","Wellington","2016",2016-11-14 07:21:04,5.752227217,11.48209858
"1246","Wellington","2016",2016-11-14 07:13:53,4.08371505,11.7416544
"1247","Wellington","2016",2016-11-14 06:52:53,4.507982467,11.85808372
"1248","Wellington","2016",2016-11-14 06:43:00,5.582599545,13.15195179
"1249","Wellington","2016",2016-11-14 06:29:05,4.48940346,7.339066982
"1250","Wellington","2016",2016-11-14 05:47:14,4.365076218,4.600730896
"1251","Wellington","2016",2016-11-14 05:46:32,4.129524041,9.578052521
"1252","Wellington","2016",2016-11-14 03:40:18,4.791970176,9.192276955
"1253","Wellington","2016",2016-11-14 02:50:49,4.104350215,5.851190567
"1254","Wellington","2016",2016-11-14 02:18:11,4.231659688,5.726069927
"1255","Wellington","2016",2016-11-14 01:56:07,4.090977284,11.30611992
"1256","Wellington","2016",2016-11-14 01:28:22,5.249665723,7.596300125
"1257","Wellington","2016",2016-11-14 01:00:08,4.118473947,5.7752738
"1258","Wellington","2016",2016-11-14 00:59:00,4.340158707,9.520296097
"1259","Wellington","2016",2016-11-13 23:54:58,4.830143565,11.48480892
"1260","Wellington","2016",2016-11-13 23:49:12,5.19361659,6.91605711
"1261","Wellington","2016",2016-11-13 23:17:33,5.169089164,9.81598568
"1262","Wellington","2016",2016-11-13 23:16:03,4.447419547,11.33967495
"1263","Wellington","2016",2016-11-13 22:40:23,4.219502568,12
"1264","Wellington","2016",2016-11-13 22:34:49,4.056233841,7.846745014
"1265","Wellington","2016",2016-11-13 22:24:39,4.01205378,10.11043262
"1266","Wellington","2016",2016-11-13 22:22:41,4.005663527,5
"1267","Wellington","2016",2016-11-13 22:05:50,4.076786774,13.177742
"1268","Wellington","2016",2016-11-13 21:45:32,4.444253926,11.23584747
"1269","Wellington","2016",2016-11-13 21:26:44,4.001969324,6.00217104
"1270","Wellington","2016",2016-11-13 21:18:12,4.147771844,5
"1271","Wellington","2016",2016-11-13 21:13:26,4.249215502,5
"1272","Wellington","2016",2016-11-13 20:48:25,4.514839061,13.59117603
"1273","Wellington","2016",2016-11-13 20:21:27,4.282419669,9.876040459
"1274","Wellington","2016",2016-11-13 20:03:10,4.002387075,9.126218796
"1275","Wellington","2016",2016-11-13 19:38:09,4.847272452,10.7644949
"1276","Wellington","2016",2016-11-13 19:32:44,4.641956447,2
"1277","Wellington","2016",2016-11-13 19:28:44,4.202447813,5.525749207
"1278","Wellington","2016",2016-11-13 19:22:04,4.165865517,6.929244041
"1279","Wellington","2016",2016-11-13 19:15:02,4.024610494,8.726411819
"1280","Wellington","2016",2016-11-13 19:12:40,4.197691069,7.405604362
"1281","Wellington","2016",2016-11-13 19:09:29,4.934516215,6.257890701
"1282","Wellington","2016",2016-11-13 19:09:14,4.026326512,9.548581123
"1283","Wellington","2016",2016-11-13 19:05:23,4.077429852,11.94989777
"1284","Wellington","2016",2016-11-13 18:59:55,5.297200462,6.625385284
"1285","Wellington","2016",2016-11-13 18:49:25,4.708033046,5.777476788
"1286","Wellington","2016",2016-11-13 18:34:27,5.164755511,13.29709339
"1287","Wellington","2016",2016-11-13 18:23:53,4.61750249,14.18577671
"1288","Wellington","2016",2016-11-13 18:21:36,4.460091995,4.52448988
"1289","Wellington","2016",2016-11-13 18:18:03,4.330839603,5
"1290","Wellington","2016",2016-11-13 18:04:24,4.254629144,9.380558968
"1291","Wellington","2016",2016-11-13 18:02:47,4.746410265,14.19534302
"1292","Wellington","2016",2016-11-13 17:58:32,4.038498561,4.781403065
"1293","Wellington","2016",2016-11-13 17:39:00,4.553729202,12.25845337
"1294","Wellington","2016",2016-11-13 17:30:32,4.104338449,9.12157917
"1295","Wellington","2016",2016-11-13 17:24:39,4.340919509,5.934342861
"1296","Wellington","2016",2016-11-13 17:24:24,4.056758274,7.472166538
"1297","Wellington","2016",2016-11-13 17:08:40,4.106268976,15.87096024
"1298","Wellington","2016",2016-11-13 16:53:20,4.396608773,10.50102806
"1299","Wellington","2016",2016-11-13 16:46:30,4.562366306,5.536165237
"1300","Wellington","2016",2016-11-13 16:36:18,4.334908179,11.01970196
"1301","Wellington","2016",2016-11-13 16:23:46,4.695956175,10.02085876
"1302","Wellington","2016",2016-11-13 16:21:58,4.162799662,5.081691742
"1303","Wellington","2016",2016-11-13 15:58:36,4.586894255,7.916133404
"1304","Wellington","2016",2016-11-13 15:58:01,4.514224943,5.848392487
"1305","Wellington","2016",2016-11-13 15:52:53,4.073324656,16.43365479
"1306","Wellington","2016",2016-11-13 15:38:19,4.780205835,8.787731171
"1307","Wellington","2016",2016-11-13 15:35:17,4.071459276,5
"1308","Wellington","2016",2016-11-13 15:33:04,5.525672,7.179207325
"1309","Wellington","2016",2016-11-13 15:24:55,4.479687584,9.610704422
"1310","Wellington","2016",2016-11-13 15:21:32,4.05203405,13.81511497
"1311","Wellington","2016",2016-11-13 15:16:31,4.411209563,7.179983139
"1312","Wellington","2016",2016-11-13 15:15:54,4.300645689,11.796875
"1313","Wellington","2016",2016-11-13 15:13:34,4.077550318,7.141621113
"1314","Wellington","2016",2016-11-13 15:10:24,4.555577836,11.64268017
"1315","Wellington","2016",2016-11-13 15:00:28,4.205302832,15.00640297
"1316","Wellington","2016",2016-11-13 14:57:43,4.302440855,6.6719594
"1317","Wellington","2016",2016-11-13 14:50:50,4.450686031,9.82393837
"1318","Wellington","2016",2016-11-13 14:45:59,4.422549503,11.98952579
"1319","Wellington","2016",2016-11-13 14:40:42,4.038595629,4.837872505
"1320","Wellington","2016",2016-11-13 14:20:04,4.48534095,7.305602074
"1321","Wellington","2016",2016-11-13 14:15:48,4.631894811,14.88049984
"1322","Wellington","2016",2016-11-13 14:12:29,4.515065929,4.60449028
"1323","Wellington","2016",2016-11-13 14:11:00,4.088855222,6.727848053
"1324","Wellington","2016",2016-11-13 14:09:28,4.65128805,6.467542648
"1325","Wellington","2016",2016-11-13 14:08:10,4.324383602,11.04689407
"1326","Wellington","2016",2016-11-13 14:01:23,4.186603543,9.78265667
"1327","Wellington","2016",2016-11-13 14:00:27,4.259083295,5
"1328","Wellington","2016",2016-11-13 13:53:36,4.635579971,7
"1329","Wellington","2016",2016-11-13 13:50:01,5.044271231,5.193205833
"1330","Wellington","2016",2016-11-13 13:49:09,4.035213074,6.57918644
"1331","Wellington","2016",2016-11-13 13:43:03,4.231708975,11.07826233
"1332","Wellington","2016",2016-11-13 13:41:02,4.140505981,4.805838585
"1333","Wellington","2016",2016-11-13 13:40:04,4.05386694,5
"1334","Wellington","2016",2016-11-13 13:29:43,4.523965964,5.727933407
"1335","Wellington","2016",2016-11-13 13:27:17,4.357351971,13.04690933
"1336","Wellington","2016",2016-11-13 13:25:25,4.404020204,7.256168365
"1337","Wellington","2016",2016-11-13 13:21:11,5.804140771,5
"1338","Wellington","2016",2016-11-13 13:20:39,4.022824207,5
"1339","Wellington","2016",2016-11-13 13:18:42,4.076679535,11.89686871
"1340","Wellington","2016",2016-11-13 13:12:31,4.639006809,12.48157406
"1341","Wellington","2016",2016-11-13 13:09:59,4.050979359,8.631071091
"1342","Wellington","2016",2016-11-13 13:05:40,4.189668429,4.941074848
"1343","Wellington","2016",2016-11-13 13:04:59,4.410768692,4.65229702
"1344","Wellington","2016",2016-11-13 13:04:39,4.083870934,6.943534374
"1345","Wellington","2016",2016-11-13 12:59:09,4.607072815,4.740044117
"1346","Wellington","2016",2016-11-13 12:58:30,4.011556623,5
"1347","Wellington","2016",2016-11-13 12:46:29,4.661830596,6.246483326
"1348","Wellington","2016",2016-11-13 12:45:43,4.596886409,5
"1349","Wellington","2016",2016-11-13 12:38:38,5.286243834,4.872344971
"1350","Wellington","2016",2016-11-13 12:33:16,4.582711102,8.834962845
"1351","Wellington","2016",2016-11-13 12:31:23,4.554202607,7.252886295
"1352","Wellington","2016",2016-11-13 12:22:13,5.102442812,5.199304581
"1353","Wellington","2016",2016-11-13 12:16:27,4.180059381,12.37898064
"1354","Wellington","2016",2016-11-13 12:14:32,4.111741623,15.09668636
"1355","Wellington","2016",2016-11-13 12:13:21,4.496078218,11.55945301
"1356","Wellington","2016",2016-11-13 12:12:00,5.044006012,8.148046494
"1357","Wellington","2016",2016-11-13 12:11:45,4.38780776,5
"1358","Wellington","2016",2016-11-13 12:10:21,4.457834551,7.335517406
"1359","Wellington","2016",2016-11-13 12:10:00,4.560928896,6.702774525
"1360","Wellington","2016",2016-11-13 12:04:26,4.898313193,5.517437458
"1361","Wellington","2016",2016-11-13 12:04:13,5.07044771,10.04419327
"1362","Wellington","2016",2016-11-13 12:03:55,5.147072764,5
"1363","Wellington","2016",2016-11-13 12:00:58,4.131936778,5
"1364","Wellington","2016",2016-11-13 12:00:23,4.565564635,9.116514206
"1365","Wellington","2016",2016-11-13 11:53:41,5.320425248,5
"1366","Wellington","2016",2016-11-13 11:53:14,5.226144565,5
"1367","Wellington","2016",2016-11-13 11:50:13,4.574474222,3.327513456
"1368","Wellington","2016",2016-11-13 11:49:02,4.638221943,13.87615395
"1369","Wellington","2016",2016-11-13 11:47:50,4.83864275,8.836837769
"1370","Wellington","2016",2016-11-13 11:47:03,4.228200397,8.601322174
"1371","Wellington","2016",2016-11-13 11:45:52,4.600441839,6.585529327
"1372","Wellington","2016",2016-11-13 11:45:25,4.441806642,11.64010715
"1373","Wellington","2016",2016-11-13 11:44:16,4.088879253,12.74179554
"1374","Wellington","2016",2016-11-13 11:42:45,4.662647177,11.81918144
"1375","Wellington","2016",2016-11-13 11:41:48,5.582634237,5.780201912
"1376","Wellington","2016",2016-11-13 11:35:42,5.010202647,8.46213913
"1377","Wellington","2016",2016-11-13 11:33:49,5.45523004,5.496979237
"1378","Wellington","2016",2016-11-13 11:28:17,4.139461622,5
"1379","Wellington","2016",2016-11-13 11:28:01,4.22466103,9.815570831
"1380","Wellington","2016",2016-11-13 11:24:16,5.545570123,7.260608673
"1381","Wellington","2016",2016-11-13 11:21:59,4.575887664,10.15599918
"1382","Wellington","2016",2016-11-13 11:19:32,5.318619852,5
"1383","Wellington","2016",2016-11-13 11:19:10,4.823920716,10.67810631
"1384","Wellington","2016",2016-11-13 11:18:38,5.03046443,5
"1385","Wellington","2016",2016-11-13 11:16:53,4.780315751,5
"1386","Wellington","2016",2016-11-13 11:05:14,6.024824998,4.855619431
"1387","Wellington","2016",2016-11-03 14:36:13,4.421959624,36.640625
"1388","Wellington","2016",2016-10-17 13:15:15,4.219517127,73.1680603
"1389","Wellington","2016",2016-09-30 22:59:44,4.264976904,33.80489349
"1390","Wellington","2016",2016-08-05 11:08:54,4.269432527,44.609375
"1391","Wellington","2016",2016-07-04 00:45:50,4.571879794,9.389575005
"1392","Wellington","2016",2016-06-24 12:38:43,4.699558285,13.07592869
"1393","Wellington","2016",2016-06-21 09:05:17,4.350033619,23.19549561
"1394","Wellington","2016",2016-06-11 15:57:01,4.482469633,20.67872238
"1395","Wellington","2016",2016-05-26 07:21:13,4.292364972,14.609375
"1396","Wellington","2016",2016-05-11 19:55:18,5.162885191,27.265625
"1397","Wellington","2016",2016-05-11 19:15:32,4.663071669,27.6171875
"1398","Wellington","2016",2016-05-01 00:40:18,4.349392926,28.90819359
"1399","Wellington","2016",2016-04-11 19:41:06,5.203406451,23.8671875
"1400","Wellington","2016",2016-03-10 20:24:01,4.562325921,11.25579929
"1401","Wellington","2016",2016-03-02 23:54:28,4.554939599,17.67222977
"1402","Wellington","2016",2016-02-27 14:43:04,4.484019495,18.35708427
"1403","Wellington","2016",2016-02-22 03:09:56,4.968265244,7.667494297
"1404","Wellington","2016",2016-01-29 02:20:19,4.073348951,32.4768219
"1405","Wellington","2016",2016-01-12 01:47:43,4.140446671,39.26171112
"1406","Wellington","2016",2016-01-04 02:10:40,4.06632477,23.68924713
"1407","Wellington","2016",2016-01-04 00:07:55,5.006147619,25.37735558
"1408","Wellington","2015",2015-12-29 23:36:17,4.694027632,24.8046875
"1409","Wellington","2015",2015-12-04 18:50:46,4.530793638,50.25624847
"1410","Wellington","2015",2015-11-19 14:02:35,4.348047337,14.140625
"1411","Wellington","2015",2015-11-08 10:16:21,4.016511796,19.765625
"1412","Wellington","2015",2015-10-22 09:43:59,4.427744578,5.64453125
"1413","Wellington","2015",2015-10-12 09:55:45,4.441278214,22.109375
"1414","Wellington","2015",2015-10-12 09:19:32,4.083762822,20.46875
"1415","Wellington","2015",2015-10-12 08:05:01,5.691131913,23.28125
"1416","Wellington","2015",2015-09-19 11:47:06,4.549591996,45.3125
"1417","Wellington","2015",2015-09-06 18:17:07,4.100443746,12.17535686
"1418","Wellington","2015",2015-08-30 19:52:40,4.346404725,7.90261507
"1419","Wellington","2015",2015-08-09 19:55:52,4.019203087,85.15625
"1420","Wellington","2015",2015-07-28 00:58:02,4.40164339,81.63999939
"1421","Wellington","2015",2015-07-27 20:52:20,4.417548029,73.4375
"1422","Wellington","2015",2015-07-13 20:57:45,4.130497674,30.78125
"1423","Wellington","2015",2015-07-13 16:09:31,4.322627165,10.15625
"1424","Wellington","2015",2015-07-02 17:09:08,4.134637097,47.890625
"1425","Wellington","2015",2015-06-29 09:27:33,4.117742414,56.73273468
"1426","Wellington","2015",2015-06-23 13:17:06,4.151887312,27.1484375
"1427","Wellington","2015",2015-05-20 00:23:29,4.073980494,77.890625
"1428","Wellington","2015",2015-05-15 05:34:35,4.628321241,16.30670357
"1429","Wellington","2015",2015-05-05 11:34:19,4.12548066,47.20667648
"1430","Wellington","2015",2015-04-22 22:42:42,5.150878034,22.63671875
"1431","Wellington","2015",2015-04-22 22:36:42,4.220630923,17.5390625
"1432","Wellington","2021",2021-08-28 00:52:15,4.006200061,79.41323853
"1433","Wellington","2021",2021-08-04 15:51:21,4.557384549,33.37352753
"1434","Wellington","2021",2021-04-10 10:58:29,4.080256374,12
"1435","Wellington","2021",2021-03-23 00:14:27,4.008129186,9.675219536
"1436","Wellington","2021",2021-03-12 02:53:57,4.332274,55.36306
"1437","Wellington","2021",2021-03-12 02:32:31,4.810317226,54.12031174
"1438","Wellington","2021",2021-02-27 23:59:02,4.033042242,15.80000114
"1439","Wellington","2021",2021-02-24 06:18:15,4.342119837,13.56499195
"1440","Wellington","2021",2021-02-20 05:15:06,4.494292667,24.6467762
"1441","Wellington","2021",2021-01-26 17:29:59,4.338774781,31.98724747
"1442","Wellington","2021",2021-01-21 19:02:06,4.310240761,10.56764126
"1443","Wellington","2021",2021-01-01 15:57:51,4.23994908,26.39291191
"1444","Wellington","2020",2020-12-30 12:10:27,4.536895292,23.95210266
"1445","Wellington","2020",2020-12-07 00:09:06,4.535223027,35.57626343
"1446","Wellington","2020",2020-10-28 03:01:38,4.582706258,31.58563423
"1447","Wellington","2020",2020-10-24 01:04:11,4.731594812,33.1896553
"1448","Wellington","2020",2020-09-14 20:44:47,4.19689697,30.54079247
"1449","Wellington","2020",2020-07-16 01:42:02,4.454251061,13.52614307
"1450","Wellington","2020",2020-06-23 12:16:25,4.019089494,31.02382469
"1451","Wellington","2020",2020-06-20 18:00:07,4.102872843,47.91530609
"1452","Wellington","2020",2020-06-06 23:45:50,4.357289187,31.3450985
"1453","Wellington","2020",2020-05-30 10:56:54,5.021253394,35.7023735
"1454","Wellington","2020",2020-05-29 22:56:34,4.069428754,12
"1455","Wellington","2020",2020-05-28 08:33:26,4.039109914,29.86245728
"1456","Wellington","2020",2020-05-26 00:34:04,5.396372366,34.31409836
"1457","Wellington","2020",2020-05-25 05:44:15,4.376344089,27.92135239
"1458","Wellington","2020",2020-05-25 00:38:27,4.453729609,30.08524704
"1459","Wellington","2020",2020-05-24 22:44:30,4.463502474,30.00016212
"1460","Wellington","2020",2020-05-24 20:47:23,4.0201928,29.41569138
"1461","Wellington","2020",2020-05-24 19:53:33,5.84628854,36.52345657
"1462","Wellington","2020",2020-03-28 12:18:10,4.786903019,11.54535198
"1463","Wellington","2020",2020-03-25 05:51:22,4.376807191,10.33981037
"1464","Wellington","2020",2020-02-13 15:57:17,4.280005043,10.64996719
"1465","Wellington","2020",2020-01-25 10:45:12,5.359222441,63.65792084
"1466","Wellington","2020",2020-01-25 06:27:46,4.726713814,57.21288681
"1467","Wellington","2020",2020-01-16 11:31:44,4.225283304,29.16405487
"1468","Wellington","2019",2019-12-08 10:52:53,4.155399073,9.677827835
"1469","Wellington","2019",2019-11-08 05:59:31,4.137775799,16.59485626
"1470","Wellington","2019",2019-09-22 09:58:54,4.02766774,26.0302906
"1471","Wellington","2019",2019-09-16 04:57:30,4.065339603,5
"1472","Wellington","2019",2019-09-11 06:57:48,4.502934047,84.92887878
"1473","Wellington","2019",2019-08-22 04:10:49,4.605803989,12
"1474","Wellington","2019",2019-08-19 07:28:47,4.289126245,22.2801075
"1475","Wellington","2019",2019-07-24 12:55:46,4.064681976,28.24269485
"1476","Wellington","2019",2019-06-27 19:03:00,4.244939908,11.66279984
"1477","Wellington","2019",2019-05-18 06:07:20,4.084827485,16.39205933
"1478","Wellington","2019",2019-04-23 16:37:10,4.790120006,24.61185455
"1479","Wellington","2019",2019-02-02 14:09:44,4.139311639,14.72193909
"1480","Wellington","2019",2019-02-02 14:03:33,4.261717665,12.72126102
"1481","Wellington","2019",2019-01-31 15:55:25,4.075324047,17.23449898
"1482","Wellington","2019",2019-01-23 07:09:04,4.882448441,95.47974396
"1483","Wellington","2019",2019-01-02 21:20:31,4.523561998,33
"1484","Wellington","2018",2018-12-13 20:05:17,4.430552418,38.63779831
"1485","Wellington","2018",2018-10-26 06:31:54,4.113156754,8.00701046
"1486","Wellington","2018",2018-09-10 06:27:17,4.026157178,22.65688133
"1487","Wellington","2018",2018-08-24 12:27:50,4.457712879,55.53094101
"1488","Wellington","2018",2018-08-08 05:47:55,4.244060353,17.33680153
"1489","Wellington","2018",2018-07-22 03:14:44,5.210893459,72.5447464
"1490","Wellington","2018",2018-06-29 14:18:45,4.396095018,8.299300194
"1491","Wellington","2018",2018-06-22 06:21:00,4.902052978,16.73214149
"1492","Wellington","2018",2018-06-22 05:17:07,4.054698849,15.6395216
"1493","Wellington","2018",2018-06-07 00:24:09,4.054979654,9.518713951
"1494","Wellington","2018",2018-05-28 22:45:37,4.00053226,17.18725967
"1495","Wellington","2018",2018-05-22 17:59:16,4.454102712,17.57847404
"1496","Wellington","2018",2018-05-19 19:28:35,4.01360518,18.78993988
"1497","Wellington","2018",2018-05-15 00:44:11,4.0782966,9.006388664
"1498","Wellington","2018",2018-05-12 20:40:01,4.180682326,11.52509975
"1499","Wellington","2018",2018-05-12 02:31:40,4.109037783,12.13901615
"1500","Wellington","2018",2018-05-02 17:11:49,4.419576804,11.09058571
"1501","Wellington","2018",2018-05-02 12:08:43,4.338719995,10.0186615
"1502","Wellington","2018",2018-03-07 13:20:59,4.107056753,35.85214233
"1503","Wellington","2018",2018-01-28 23:56:18,4.073269107,15.56579494
"1504","Wellington","2018",2018-01-20 01:46:50,4.286387708,27.19912529
"1505","Wellington","2018",2018-01-05 19:12:08,4.505804174,11.25929546
"1506","Wellington","2017",2017-12-07 08:30:16,4.99812928,74.47803497
"1507","Wellington","2017",2017-11-29 23:33:39,4.477548611,75.29843903
"1508","Wellington","2017",2017-11-26 13:31:35,4.114895749,31.484375
"1509","Wellington","2017",2017-11-15 15:03:33,4.677459181,10.97325611
"1510","Wellington","2017",2017-11-15 07:37:59,4.348021784,14.609375
"1511","Wellington","2017",2017-11-12 10:28:56,4.818810656,35.703125
"1512","Wellington","2017",2017-11-12 05:03:58,4.124132002,39.25346756
"1513","Wellington","2017",2017-10-09 01:24:57,4.065460583,12.1621418
"1514","Wellington","2017",2017-10-02 06:00:37,4.403528912,13.2056675
"1515","Wellington","2017",2017-09-20 02:42:10,5.080255738,15.12007618
"1516","Wellington","2017",2017-09-13 12:17:21,4.144191788,26.88936806
"1517","Wellington","2017",2017-08-19 07:39:36,4.38156584,37.95081329
